id,Actual,Random Forest (BOW),SVC (Embeddings),SciBERT,XLNet,Random Forest (BOW)_prob,SVC (Embeddings)_prob,SciBERT_prob,XLNet_prob
US6860503B2,0,0,0,0,0,0.0,2.607893923628352e-05,0.00012921863171812487,1.4842769594819756e-05
US9162590B2,0,0,0,0,0,0.017,2.623550381457425e-05,0.00012729192290205613,1.4617207797142404e-05
US9586666B2,0,0,0,0,0,0.102,0.007686306344651801,0.0001352851547315575,1.7284848642051562e-05
US9534461B2,0,0,0,0,0,0.023,0.00029259128389248274,0.00012794936787660505,1.5590267392907625e-05
US4925410A,0,0,0,0,0,0.001,7.852422373422853e-05,0.0001302817808097372,1.5723236470252567e-05
US9862223B2,0,0,0,0,0,0.008,3.74623370658019e-05,0.00012804597239896896,1.3856849617943017e-05
US9739350B2,0,0,0,0,0,0.0,9.422526160203498e-06,0.00012963855684321624,1.412865193910622e-05
US9611692B1,0,0,0,0,0,0.001,0.0002497048259409372,0.0001295658286827726,1.2827058944665791e-05
US10059164B1,0,0,0,0,0,0.0,0.00043084552036738076,0.00012965116638365923,1.5380369592231198e-05
US4681399A,0,0,0,0,0,0.004,0.00044970435904858155,0.0001279954946122945,1.3584937382815159e-05
US9700999B2,0,0,0,0,0,0.0,1.4407634029718937e-05,0.00012692570224255172,1.459394677203726e-05
US7988009B2,0,0,0,0,0,0.0,1.5093596831636454e-05,0.00012899364950340542,1.4838955323795937e-05
US9581405B2,0,0,0,0,0,0.0,0.00017014712657510814,0.00013030662921901598,1.3643667855349235e-05
US10115408B2,0,0,0,0,0,0.081,0.02230516866611905,0.00016251497088330108,1.700986728853284e-05
US9890099B2,0,0,0,0,0,0.002,0.0007601506144367507,0.00014090915355235824,1.4012969272210265e-05
US6933666B2,0,0,0,0,0,0.002,0.0006982098303300778,0.00013703543485640393,1.369286149523658e-05
US7541516B2,0,0,0,0,0,0.166,0.017517895154857976,0.00018994204315542896,2.170470356638244e-05
US10066178B2,0,0,0,0,0,0.008,3.9345647030361754e-05,0.00012600859483503715,1.2349351403655155e-05
US9840314B2,0,0,0,0,0,0.002,0.00021175976718773603,0.00012723810243584136,1.5396519800924844e-05
US8857655B2,0,0,0,0,0,0.0,0.00011009018333681013,0.00013096784059151028,1.5662296812391675e-05
US9117580B2,0,0,0,0,0,0.002,0.0018738094099326585,0.00013100531124243329,1.434339838597932e-05
US8148748B2,0,0,0,0,0,0.019,0.0006599190173159605,0.00013758875712685298,1.4142928051398186e-05
US9155808B2,0,0,0,0,0,0.002,2.8640736679422003e-05,0.00012858856450850118,1.3458527105021588e-05
US9768554B2,0,0,0,0,0,0.023,0.0002555214283307176,0.00012735238428802678,1.4904592372588963e-05
US9166464B2,0,0,0,0,0,0.022,0.00038158018267196535,0.00013642240309009408,1.5529058164850323e-05
US6838257B2,0,0,0,0,0,0.032,0.02361803525694048,0.00013954210486490968,1.356821574474419e-05
US10072100B2,0,0,0,0,0,0.006,9.391443595143701e-06,0.0001480896741990521,1.251890576969774e-05
US5406877A,0,0,0,0,0,0.036,0.00010232892864044433,0.0001252432514448595,1.4782267552892061e-05
US9788848B2,0,0,0,0,0,0.007,3.801941490865738e-05,0.0001310886594038116,1.3316125570909764e-05
US8954635B2,0,0,0,0,0,0.022,0.0006099011080517444,0.00013472079670508972,1.5558378870466767e-05
US9610873B2,0,0,0,0,0,0.006,6.658650191312486e-05,0.00013006623354719672,1.2919853692629445e-05
US4757162A,0,0,0,0,0,0.0,0.0003677443199344832,0.00013379858787711932,1.4668211883149388e-05
US7810407B2,0,0,0,0,0,0.147,4.4026112962040724e-05,0.00012736908300180343,1.3825757236234509e-05
US8036367B2,0,0,0,0,0,0.13,0.0024486353051848203,0.00015321232652615492,1.894098303839393e-05
US7739809B2,0,0,0,0,0,0.005,0.00067688299164683,0.0001310769724715347,1.4566422733396739e-05
US9945398B2,0,0,0,0,0,0.044,0.0002718387700524046,0.00012857078644027548,1.4275337685273092e-05
US6216409A,0,0,0,0,0,0.0,0.0009409967822883983,0.00013378870054409403,1.3428200418172273e-05
US9765474B1,0,0,0,0,0,0.003,0.0004381503873262848,0.00012830018930824112,1.4232443820436012e-05
US9810000B2,0,0,0,0,0,0.027,7.065723571608925e-06,0.00012715271599276066,1.3970304174214738e-05
US9069071B1,0,0,0,0,0,0.009,7.5456199427731386e-06,0.00013343769597602836,1.4671310661342385e-05
US10023627B2,0,0,0,0,0,0.024,0.00146678206214419,0.0001461262398341224,1.6296043791710222e-05
US9117430B2,0,0,0,0,0,0.066,0.0015349774661472372,0.00012480851954934326,1.3805572430990566e-05
US7854462B2,0,0,0,0,0,0.002,2.046673045107215e-05,0.00013012993581951678,1.4313527818465255e-05
US9039438B2,0,0,0,0,0,0.019,5.933179648779588e-06,0.00012950635416919486,1.5237230953704291e-05
US9572239B2,0,0,0,0,0,0.046,0.00011002764447298681,0.0001271290750526494,1.4420699283895777e-05
US9669279B2,0,0,0,0,0,0.05,0.00011785285941613393,0.00013267814864516446,1.4517426928884354e-05
US10072368B2,0,0,0,0,0,0.006,0.0010519134848917665,0.00012941562016139348,1.547852192724561e-05
US10031764B2,0,0,0,0,0,0.263,0.019189736732675274,0.00013900683904980997,1.4901145896710356e-05
US9655681B2,0,0,0,0,0,0.003,0.0005540224566673376,0.00012855019147583945,1.4193278845136025e-05
US7516535B1,0,0,0,0,0,0.0,6.211950738086641e-05,0.00013173970545489393,1.393306965051436e-05
US9437903B2,0,0,0,0,0,0.144,6.142846593622578e-05,0.00013200924773399528,1.5418280745711056e-05
US9206006B2,0,0,0,0,0,0.005,0.0007241578929882044,0.0001266583858429426,1.4238165957425118e-05
US8076650B2,0,0,0,0,0,0.072,0.0005835030851683192,0.0001418028659910278,1.441889782518484e-05
US9339412B2,0,0,0,0,0,0.012,0.0006925244977207957,0.0001387482120532056,1.8250180294624675e-05
US5052956A,0,0,0,0,0,0.001,3.617431998689734e-05,0.0001316285156910695,1.344194824362448e-05
US8395531B2,0,0,0,0,0,0.006,0.00014869633531506098,0.0001333941872898692,1.4606958630916478e-05
US8945139B2,0,0,0,0,0,0.003,5.230409304146132e-05,0.00012885614502816125,1.4154073162051233e-05
US9406440B2,0,0,0,0,0,0.023,0.0010656244826124496,0.00013103267158604855,1.3906453816007458e-05
US9302598B2,0,0,0,0,0,0.001,0.000634971920324395,0.00012907836422490428,1.536339384265229e-05
US9833474B2,0,0,0,0,0,0.064,0.00022187520586460535,0.00014395083004350501,1.4673626428544846e-05
US5865529A,0,0,0,0,0,0.109,0.0007761503853413552,0.00012311009934290066,1.3131120921533298e-05
US7010108B2,0,0,0,0,0,0.07,0.00013305370580830641,0.0001409060632486233,2.0893201900229863e-05
US8061560B2,0,0,0,0,0,0.062,0.0001288591407099136,0.00013069793186211936,1.4262736844599601e-05
US5618757A,0,0,0,0,0,0.014,0.002018638177669779,0.00012864682022400214,1.3798471288244098e-05
US9916938B2,0,0,0,0,0,0.038,0.00013452807640053805,0.00012952111217112044,1.365387914777708e-05
US9909057B2,0,0,0,0,0,0.078,0.001337817860790068,0.00013933907137000668,1.4333607755071048e-05
US4954107A,0,0,0,0,0,0.028,2.517460593981515e-05,0.00013075863928929465,1.4358986929151312e-05
US10060157B1,0,0,0,0,0,0.084,9.588939976526759e-05,0.00013252900813056116,1.7816434938226744e-05
US8830125B1,0,0,0,0,0,0.006,0.0002653299475189052,0.00013114998599702052,1.6052086166079847e-05
US9049962B2,0,0,0,0,0,0.0,0.0002207349404123807,0.00012687100827945581,1.4475027281804933e-05
US10141925B1,0,0,0,0,0,0.073,0.0006501381305442147,0.00013249059637813346,1.3495349313031053e-05
US10103452B2,0,0,0,0,0,0.061,0.00040671812308494803,0.0001337726272136221,1.4578388158455465e-05
US7481476B2,0,0,0,0,0,0.0,0.00017936740590410614,0.00013047597294855415,1.4041161425762685e-05
US8998317B2,0,0,0,0,0,0.002,1.4202940778936872e-05,0.00012881898192176948,1.4247510948095665e-05
US9267817B2,0,0,0,0,0,0.0,0.0006612374016768531,0.00012711277142690483,1.3713796962316845e-05
US8697273B2,0,0,0,0,0,0.001,0.0007659283249357434,0.00012904796634499401,1.4528915647866362e-05
US8993373B2,0,0,0,0,0,0.012,0.001386145046332095,0.0001359885460968465,1.4481123146642368e-05
US9948158B2,0,0,0,0,0,0.003,4.860100369155848e-06,0.00012994381680026044,1.4530730851711464e-05
US9289855B2,0,0,0,0,0,0.007,0.0021683891048974464,0.0001314725939365197,1.4144175705401518e-05
US9324494B2,0,0,0,0,0,0.055,0.001614957117648907,0.00014492420809159644,1.7285714064858175e-05
US9618690B2,0,0,0,0,0,0.001,0.000307371907674451,0.00012510813378716908,1.5060719872294851e-05
US10011669B2,0,0,0,0,0,0.086,0.0028788205452573365,0.00015151825146204962,1.501845926834723e-05
US9173386B2,0,0,0,0,0,0.006,6.546063491914668e-06,0.0001302094368082546,1.4216707935175597e-05
US9151768B2,0,0,0,0,0,0.008,0.0005063241916515832,0.00015618767097222086,1.2257684603016915e-05
US7445942B2,0,0,0,0,0,0.028,0.0022158737170858466,0.0001328083964142325,1.5126053946488185e-05
US9587058B2,0,0,0,0,0,0.005,0.0009861749677762637,0.00013643215979840492,2.043499728794251e-05
US9481530B2,0,0,0,0,0,0.007,0.002848889231581458,0.00012824404712202277,1.4329036070770302e-05
US9338454B2,0,0,0,0,0,0.053,0.020689737245470793,0.0001698912747454297,1.409043099703942e-05
US8575395B2,0,0,0,0,0,0.0,0.0052163120711284025,0.00017299876158800902,1.6175884091924598e-05
US9623556B1,0,0,0,0,0,0.047,0.0008529430268032373,0.00013002469190960138,1.38861445787249e-05
US7874240B2,0,0,0,0,0,0.0,1.1046735492899342e-05,0.0001284186087352418,1.3069878159444191e-05
US7669390B2,0,0,0,0,0,0.001,5.673703822951894e-05,0.0001280048928374499,1.397838020569971e-05
US9480236B2,0,0,0,0,0,0.03,0.00026845477544151146,0.0001277622250088456,1.423334644843328e-05
US8456916B2,0,0,0,0,0,0.011,0.0003646815656996379,0.00013207478308159329,1.4873546026595244e-05
US10127739B2,0,0,0,0,0,0.32,0.005070679524760293,0.00012862277887893604,1.2961226528136932e-05
US5732575A,0,0,0,0,0,0.005,2.759483959052836e-06,0.00012840966991880588,1.4804360355550064e-05
US10111471B2,0,0,0,0,0,0.002,0.00014222524730829976,0.00013220374526939647,1.5239200049634457e-05
US10103925B2,0,0,0,0,0,0.009,0.0038860148629911934,0.00013232835384609855,1.4398059908275469e-05
US9687404B2,0,0,0,0,0,0.052,0.011430794445659663,0.00013195940976774511,1.5216741311527386e-05
US9352930B2,0,0,0,0,0,0.014,0.00046431335698504347,0.0001333815953177197,1.4981545486239182e-05
US9534086B2,0,0,0,0,0,0.001,0.0006113674711349461,0.00013427960974896433,1.4190734385439376e-05
US5685255A,0,0,0,0,0,0.001,0.0004076679958893878,0.00013594433542268747,1.690491423931562e-05
US10035743B1,0,0,0,0,0,0.024,0.0015401288117588778,0.00014955813052207082,1.4847760056280927e-05
US7477198B2,0,0,0,0,0,0.09,0.0029169010972906148,0.0001295629253468514,1.8184033163565668e-05
US9903702B2,0,0,0,0,0,0.003,3.333529452411209e-05,0.00013010332221662126,1.4351149482585874e-05
US10067302B2,0,0,0,0,0,0.173,1.7661379348532695e-05,0.00013221080496616055,1.472460971732171e-05
US10052064B2,0,0,0,0,0,0.001,3.525066983994159e-05,0.00014179603781938166,1.3538648937967807e-05
US9709999B2,0,0,0,0,0,0.012,0.0003425456752055875,0.00012825065080996142,1.548719658577336e-05
US10001195B2,0,0,0,0,0,0.0,1.5086548730013484e-05,0.00012893019604927065,1.5254234595597803e-05
US9322344B2,0,0,0,0,0,0.055,0.0002910717213005882,0.00012694440281952292,1.4303437018265707e-05
US9109238B2,0,0,0,0,0,0.19,0.0018258609624539337,0.00016784044123299886,1.4554363029218748e-05
US9592985B2,0,0,0,0,0,0.0,0.0008339908026220077,0.00013102717407211092,1.5077878829149398e-05
US9345554B1,0,0,0,0,0,0.044,0.0021150987219151216,0.0001351857318746909,1.4073704535292893e-05
US10000558B2,0,0,0,0,0,0.019,0.00026538773270159987,0.00015695302380853214,1.4850740975935627e-05
US9682333B2,0,0,0,0,0,0.019,0.0005331093361292785,0.00013452195522762356,1.403642867932032e-05
US5528935A,0,0,0,0,0,0.001,0.001657195576637115,0.00013326253912953256,1.3797668608559433e-05
US7762613B2,0,0,0,0,0,0.0,2.46215225987584e-05,0.00012607938660510294,1.3155073521755932e-05
US5609220A,0,0,0,0,0,0.076,0.000799750558565483,0.00012974614819255922,1.611993740447087e-05
US9775196B2,0,0,0,0,0,0.001,0.00047728157843483863,0.00012966464264018365,1.3183274605538962e-05
US9265470B2,0,0,0,0,0,0.0,0.00022822646872117626,0.00012549537493833972,1.447225289106766e-05
US9788770B1,0,0,0,0,0,0.026,0.00011476995923511461,0.00014185310710246156,1.3010502901725237e-05
US9993127B2,0,0,0,0,0,0.0,3.08623384246536e-05,0.0001274033373953582,1.3840829407854078e-05
US9114509B2,0,0,0,0,0,0.003,0.0002648100428355135,0.00012658726901425496,1.4317118284055307e-05
US4842216A,0,0,0,0,0,0.0,0.0005465142927710272,0.0001295890577121199,1.3909577377967562e-05
US6830478B1,0,0,0,0,0,0.0,0.0004953925146280233,0.00013160761923353622,1.4842514807761742e-05
US9991536B2,0,0,0,0,0,0.284,0.0006924568511950352,0.0001312015825550128,1.3964370067690507e-05
US9520567B2,0,0,0,0,0,0.002,0.00035728348680749895,0.00013353519674306387,1.5951582199663737e-05
US9347621B2,0,0,0,0,0,0.173,0.000180877566932016,0.00012987481837952125,1.4106484501417346e-05
US4772452A,0,0,0,0,0,0.006,0.00012091915161481013,0.0001412020318155763,1.4611263659223905e-05
US9483607B2,0,0,0,0,0,0.011,0.0004215401801596548,0.00014561347753642767,1.3287976111870045e-05
US8997315B2,0,0,0,0,0,0.0,9.826949805382985e-06,0.00012803821937771155,1.402740272983172e-05
US9895454B2,0,0,0,0,0,0.257,0.0005606989203432597,0.00013845817829061135,1.588329592376103e-05
US8935273B2,0,0,0,0,0,0.118,0.07546835563609176,0.00014293130276039575,1.4761840651431958e-05
US9656386B2,0,0,0,0,0,0.022,0.0011721107109136778,0.00012814594904168245,1.5160027114337316e-05
US9109748B2,0,0,0,0,0,0.034,0.00022086169022966947,0.0001327773101446645,1.3745974616221766e-05
US9955675B2,0,0,0,0,0,0.029,0.0019326474814420403,0.0001835697657016722,1.623370459440674e-05
US9951420B2,0,0,0,0,0,0.204,0.00024107985097094424,0.00012977163691562933,1.4363396945551623e-05
US8304482B2,0,0,0,0,0,0.015,0.00045477763847562265,0.00013833445947207228,2.5426315000276348e-05
US10126225B2,0,0,0,0,0,0.075,0.0023778734452961875,0.0001354161536373874,1.8039377954529894e-05
US9010259B2,0,0,0,0,0,0.132,0.005833601413413894,0.00012881916617519458,1.4741420889028182e-05
US10046378B2,0,0,0,0,0,0.007,0.00042516547296687885,0.00012684342823137112,1.3605279667306345e-05
US9884225B2,0,0,0,0,0,0.023,0.0004365587441431883,0.0001393720259290961,1.4748395458807956e-05
US9302291B2,0,0,0,0,0,0.007,3.0454567926408233e-05,0.00012986986478627703,1.3079647544094319e-05
US9519238B2,0,0,0,0,0,0.031,0.0018229775488182926,0.0001294417228195945,1.4565144778736526e-05
US9097982B2,0,0,0,0,0,0.248,1.8681395036786302e-05,0.0001294060566752298,1.3701868189416143e-05
US8938934B2,0,0,0,0,0,0.01,0.00012585206982870914,0.00012704460976962933,1.4072912686612012e-05
US4946592A,0,0,0,0,0,0.02,0.0008220464698759014,0.00013112172594062044,1.4141363581380759e-05
US9902864B2,0,0,0,0,0,0.001,4.1952446823050396e-05,0.0001312487564331195,1.351769079068305e-05
US9314647B2,0,0,0,0,0,0.004,0.00018443430151997165,0.0001292341579380619,1.510197598260139e-05
US6950185B1,0,0,0,0,0,0.087,0.0001800663492781061,0.00012877034823390043,1.3400063233687909e-05
US9960728B2,0,0,0,0,0,0.05,1.5347536836672444e-05,0.00013313717793576462,1.5278766584927272e-05
US7738480B2,0,0,0,0,0,0.107,0.0028530506898644882,0.00013736171176426302,2.1001794849959696e-05
US10064775B2,0,0,0,0,0,0.053,0.00021823911820021606,0.0001310575382227126,1.4564339169290345e-05
US9971576B2,0,0,0,0,0,0.008,0.002224278225205144,0.00013265367025946893,1.3672688158624691e-05
US10029363B2,0,0,0,0,0,0.024,0.0017580308945582875,0.00012773512115703527,1.4717667449207172e-05
US7782395B2,0,0,0,0,0,0.007,7.381658846486408e-05,0.0001314660750894208,1.5161892247761246e-05
US9039345B2,0,0,0,0,0,0.015,0.0033018661449795575,0.00013053228303988354,1.3330413343526557e-05
US8222351B2,0,0,0,0,0,0.001,0.0016454838971288856,0.00013522524725485978,1.5038309041967375e-05
US9092317B2,0,0,1,0,0,0.471,0.2623961234822458,0.00014149174098424525,3.123662564158219e-05
US9061419B2,0,0,0,0,0,0.013,0.0014634009162093787,0.0001264129664192181,1.3916019037354087e-05
US9998361B2,0,0,0,0,0,0.273,0.004175317636925242,0.00014069943551624215,1.5495395835047635e-05
US9433184B2,0,0,0,0,0,0.005,0.0008672659301032405,0.00013059459465866448,1.3735989184673964e-05
US9967263B2,0,0,0,0,0,0.115,0.000920347744514227,0.00014280025147472223,1.7651407998703142e-05
US9157018B2,0,0,0,0,0,0.009,0.0007823462201089719,0.00014118607767102064,1.4565255900777802e-05
US9786595B1,0,0,0,0,0,0.016,0.0052890084439148,0.0001303728733740432,1.486633505459162e-05
US6780603B1,0,0,0,0,0,0.048,0.00036778610145116105,0.00018215241631491753,1.5301791121621583e-05
US10138231B2,0,0,0,0,0,0.008,0.0015149207210652443,0.00015906964510456576,1.61386032442938e-05
US5205238A,0,0,0,0,0,0.091,0.0010392123517541912,0.000127142531664292,1.424262036264103e-05
US9517987B1,0,0,0,0,0,0.123,0.0006149875037474124,0.00014988170196767337,2.2998863810215986e-05
US6233502A,0,0,0,0,0,0.064,0.004921685443201214,0.00013141600357098317,1.6034919532775613e-05
US9776326B2,0,0,0,0,0,0.085,0.0008366061780683713,0.0001343510760927687,1.5573334730038905e-05
US9210173B2,0,0,0,0,0,0.009,2.5961065805553024e-05,0.000134846813034499,1.9357167500072824e-05
US5265155A,0,0,0,0,0,0.049,0.0009174469573753929,0.00013746004768848917,1.6548277080240843e-05
US6803916B2,0,0,0,0,0,0.125,0.023972617835098534,0.00013673013997889187,1.4651400363047857e-05
US9624000B1,0,0,0,0,0,0.104,0.0009506715592167341,0.0001241114572008625,1.532048118487988e-05
US6934301B2,0,0,0,0,0,0.116,0.003312625619016286,0.00012509715889970805,1.5231281615905663e-05
US9384886B2,0,0,0,0,0,0.097,0.0009925705078348997,0.00012639524805167256,1.680961555269154e-05
US5349606A,0,0,0,0,0,0.252,0.021235471255165506,0.00013227669262678166,1.6363833785631628e-05
US9444734B2,0,0,0,0,0,0.055,4.8652201791506384e-05,0.00012965221723404977,1.4972782790622173e-05
US9897245B2,0,0,0,0,0,0.0,0.00017537016841665334,0.00013061539256483163,1.6410709531720735e-05
US8554936B2,0,0,0,0,0,0.025,0.0015110741390873203,0.00012899703210445435,1.4982638504642921e-05
US9263006B2,0,0,0,0,0,0.083,0.002646271271663458,0.00012485363318111368,1.5771405317331874e-05
US10132717B2,0,0,0,0,0,0.001,0.00036776409134691324,0.00012877120776088997,1.3763958813158837e-05
US7619635B1,0,0,0,0,0,0.004,0.004004485899884722,0.000133931659488986,1.4013490463145708e-05
US7711059B2,0,0,0,0,0,0.032,0.0076782480041196486,0.0001400135962613583,1.430911946719156e-05
US5557161A,0,0,0,0,0,0.0,0.00018464604071509943,0.00012949604309041936,1.4641937079153573e-05
US9649466B2,0,0,0,0,0,0.033,0.001049364129568833,0.00014721515021632537,1.609922801891016e-05
US7458245B1,0,0,0,0,0,0.002,5.9286246188786074e-05,0.00012868779899099982,1.4408038836116174e-05
US7365788B2,0,0,0,0,0,0.004,0.00030819826644037566,0.0001261436023069601,1.419240582750284e-05
US9831150B2,0,0,0,0,0,0.015,0.00032357507877339275,0.00012994988843298335,1.468367031205952e-05
US9789407B1,0,0,0,0,0,0.075,0.004592592912386096,0.00013296076730395535,1.5662027957766477e-05
US5905731A,0,0,0,0,0,0.07,0.008564402527098697,0.00013437388160013694,1.8342429773871627e-05
US9048901B2,0,0,0,0,0,0.061,8.809616224362238e-05,0.0001315872907288152,1.5625730211768317e-05
US4817992A,0,0,0,0,0,0.005,9.547640693981939e-05,0.00013412246640432076,1.4539103122309002e-05
US7035726B2,0,0,0,0,0,0.016,0.0008926062220023089,0.00014544036810501152,1.5939021728387865e-05
US6097556A,0,0,0,0,0,0.038,0.00043006679873608254,0.00012590422249944048,1.3661615917468742e-05
US7640796B2,0,0,0,0,0,0.216,0.00027344968172412246,0.00012457458327309537,1.3953553972570873e-05
US8950244B2,0,0,0,0,0,0.012,8.261239055808156e-05,0.00013043703675432515,1.4686611285599106e-05
US7184427B1,0,0,0,0,0,0.079,0.001048119047127163,0.0001307127009923878,1.4385563384328659e-05
US5148696A,0,0,0,0,0,0.005,0.0008805036887855236,0.00012772629080679565,1.4085372689140543e-05
US9802906B1,0,0,0,0,0,0.007,0.006587586710456773,0.00018589950518079726,1.798296184956614e-05
US8058912B2,0,0,0,0,0,0.259,0.0004215621368890777,0.00013192776739372764,1.4999958836261874e-05
US8834473B2,0,0,0,0,0,0.012,6.635267819469904e-05,0.00012577750663047153,1.3749232589428913e-05
US9944192B2,0,0,0,0,0,0.024,0.0004761949516483512,0.00013207856132641145,1.422555722864434e-05
US9981247B2,0,0,0,0,0,0.028,0.004277784554007554,0.00016987969261069534,1.7253064106800447e-05
US8576008B2,0,0,0,0,0,0.091,0.0013502033543050336,0.00013238173936503208,1.4508077848201934e-05
US9451619B2,0,0,0,0,0,0.112,0.014182216833510935,0.00014101480206170036,1.4667400573065398e-05
US9215744B2,0,0,0,0,0,0.07,0.03154319860020344,0.00013140917426636498,1.475940539630044e-05
US5377751A,0,0,0,0,0,0.05,0.00016380752468732028,0.00013317907888596214,1.7042016394427266e-05
US5367351A,0,0,0,0,0,0.017,0.0007063038466250394,0.0001294581399530521,1.6859737753555504e-05
US9433189B2,0,0,0,0,0,0.067,0.0027599772346893064,0.00012546109511195653,1.490207672193966e-05
US9486671B2,0,0,0,0,0,0.01,6.703063373050694e-05,0.0001325247747106764,1.6760889075513557e-05
US7194089B2,0,0,0,0,0,0.037,0.015744003746701568,0.00012647132199735908,1.5371410275946506e-05
US7805342B2,0,0,0,0,0,0.099,0.005352605644136761,0.00016552283080942338,1.692406937650311e-05
US9952977B2,0,0,0,0,0,0.123,0.0009303095097580375,0.00014013814845934556,1.6081320832226638e-05
US9411240B2,0,0,0,0,0,0.01,0.00026885942422700756,0.00013103954380279406,1.3880616862181873e-05
US9911562B2,0,0,0,0,0,0.026,7.096082625418928e-05,0.00013141418656538272,1.4588992922798415e-05
US9745965B2,0,0,0,0,0,0.058,0.0017790760540611415,0.0001311773765518665,1.479515101130324e-05
US8646404B2,0,0,0,0,0,0.005,1.0575659507732464e-05,0.00012775284459828654,1.3995133515718505e-05
US7292123B2,0,0,0,0,0,0.059,0.0017032787168638859,0.00013070123451855174,1.5123356691249053e-05
US5196877A,0,0,0,0,0,0.012,0.0003028683817879606,0.0001229606907368849,1.365012956400524e-05
US10053399B2,0,0,0,0,0,0.044,0.002267427761035231,0.00014074015974448808,1.5438533805011224e-05
US9020710B2,0,0,0,0,0,0.046,0.0026909061574348853,0.00013678654017522043,1.4344663724724216e-05
US9638828B2,0,0,0,0,0,0.037,0.002216530404746459,0.0001544110762694674,1.5056978826188518e-05
US9920613B2,0,0,0,0,0,0.021,0.00037463013399864344,0.00012773128444711515,1.4998356777397664e-05
US8914618B2,0,0,0,0,0,0.14,0.00967947730810124,0.00014236477867673607,1.7704082385273413e-05
US8984193B1,0,0,0,0,0,0.104,0.005079793537291564,0.00013781709761982752,1.5847422364095015e-05
US9190949B1,0,0,0,0,0,0.098,0.0010339009615265347,0.00014844120540287445,1.630918889197691e-05
US9451983B2,0,0,0,0,0,0.005,2.6265462609992956e-05,0.00012792929939542088,1.4030118602076224e-05
US9372280B2,0,0,0,0,0,0.021,0.0005968080284170479,0.00012871933944206748,1.3949163366556981e-05
US10117734B2,0,0,0,0,0,0.01,7.425952790426233e-05,0.00013103323384479172,1.3606706973386523e-05
US9678219B2,0,0,0,0,0,0.051,0.0006228016241500709,0.0001280359607117817,1.491341471689766e-05
US9094243B2,0,0,0,0,0,0.116,0.039270315460695884,0.00016608937732550492,1.4320115578865106e-05
US6628643B1,0,0,0,0,0,0.055,0.005725460204579997,0.00013781670337685323,1.7135339528732662e-05
US7177417B2,0,0,0,0,0,0.184,0.0032658419497251733,0.0001333454794870939,1.5229945332129069e-05
US9588400B2,0,0,0,0,0,0.075,0.0004681658159415579,0.00012841793524109922,1.3736617974112944e-05
US10099931B2,0,0,0,0,0,0.011,0.0015373249092506369,0.00013379125204396688,1.3448173342362884e-05
US10027458B2,0,0,0,0,0,0.084,0.0011001511874344251,0.00013478677832594942,1.4704585018844354e-05
US10080573B2,0,0,0,0,0,0.002,0.00043776840059855064,0.00012519465436508671,1.480400740152685e-05
US9612342B2,0,0,0,0,0,0.042,0.0004211257276128689,0.00013199930380890465,1.726125990587312e-05
US4902886A,0,0,0,0,0,0.091,0.001388566151496682,0.00013176294724567058,1.4061482820557687e-05
US9013220B2,0,0,0,0,0,0.255,0.00036678644241341577,0.00013547343287015261,1.4543519912637952e-05
US4517507A,0,0,0,0,0,0.103,9.673377144402395e-05,0.00013503203476269328,1.6081857604545455e-05
US10018707B2,0,0,0,0,0,0.154,0.009180782433386327,0.00013140810917744946,1.402405878195185e-05
US9994426B1,0,0,0,0,0,0.002,3.229317694663208e-06,0.00012936583607061722,1.4842076018080627e-05
US9413686B2,0,0,0,0,0,0.209,0.007305906244686322,0.0001396679024245416,1.4856456668481369e-05
US9188401B2,0,0,0,0,0,0.014,0.0004113717744847593,0.0001275670839078246,1.3497183411844516e-05
US9204690B1,0,0,0,0,0,0.073,4.7760781497886224e-05,0.00012845381902872537,1.4691899516875914e-05
US9918724B2,0,0,0,0,0,0.001,0.00025236487167816887,0.0001261384301692223,1.4276964630488705e-05
US9075248B2,0,0,0,0,0,0.003,0.0008619365525369355,0.00013382008737392186,1.4377827979822696e-05
US9138857B2,0,0,0,0,0,0.0,8.313576421359884e-05,0.00013116411830887343,1.3861535034681061e-05
US9289898B2,0,0,0,0,0,0.0,0.0002226033469016591,0.00012657749206442247,1.3701979258862555e-05
US9534759B2,0,0,0,0,0,0.004,3.27745873408595e-05,0.00012605294020593067,1.3880848518685806e-05
US4848688A,0,0,0,0,0,0.006,0.00021100173553619656,0.00014440712566178132,1.5199177914156372e-05
US10087646B2,0,0,0,0,0,0.006,0.00014341454425945686,0.00012778293744492033,1.5247064437774091e-05
US9747659B2,0,0,0,0,0,0.064,0.003144958051280189,0.00015336718949167694,1.558655088450328e-05
US7609224B2,0,0,0,0,0,0.045,0.00445453254557129,0.00013493788024857473,1.5899056879068128e-05
US8457012B2,0,0,0,0,0,0.243,0.0012027473743011126,0.00012889540828018878,1.4756428737112025e-05
US5245352A,0,0,0,0,0,0.013,0.0006960073067118013,0.00013227120598995154,1.2907082951518725e-05
US7794592B2,0,0,0,0,0,0.006,0.0002520475714853234,0.00014192386701684015,1.530307533327315e-05
US9579526B2,0,0,0,0,0,0.015,0.002471237995675349,0.00013265139342990897,1.442285858053623e-05
US8255549B2,0,0,0,0,0,0.024,0.0033956648500574724,0.00014679924717495577,1.7854296572644764e-05
US8928988B1,0,0,0,0,0,0.048,0.011550610272647734,0.00014165616649434502,1.6676601449275964e-05
