id,Actual,Random Forest
US7292123B2,0,0.015
US9279168B2,0,0.014
US9535998B2,0,0.227
US9394658B1,0,0.002
US5663798A,0,0.03
US9920613B2,0,0.004
US10028327B2,0,0.103
US8169623B2,0,0.017
US9777728B2,0,0.001
US7912716B2,0,0.311
US8891467B2,0,0.065
US5247168A,0,0.045
US4609820A,0,0.01
US9605315B2,0,0.068
US9037014B2,0,0.02
US9372280B2,0,0.005
US9678219B2,0,0.004
US10024951B2,0,0.073
US6837630B2,0,0.011
US6559900B1,0,0.018
US9557585B1,0,0.137
US10017990B2,0,0.001
US7606354B2,0,0.129
US10027458B2,0,0.083
US10004506B2,0,0.014
US9088990B2,0,0.104
US10080573B2,0,0.001
US9301415B2,0,0.079
US9894290B2,0,0.016
US9226407B2,0,0.003
US8483364B2,0,0.061
US9296486B2,0,0.023
US9183334B1,0,0.121
US9812291B2,0,0.021
US7324451B2,0,0.217
US5245352A,0,0.033
US8964942B2,0,0.009
US6778510B1,0,0.103
US6684130B2,0,0.155
US9484375B2,0,0.159
US8969701B1,0,0.021
US9389100B2,0,0.067
US5350564A,0,0.056
US9133480B2,0,0.087
US9836934B2,0,0.021
US5448322A,0,0.025
US9014199B2,0,0.106
US6910195B2,0,0.058
US9201677B2,0,0.083
US9602657B2,0,0.095
US9739674B2,0,0.001
US9529421B2,0,0.077
US9547565B2,0,0.14
US10060359B2,0,0.004
US6227044A,0,0.007
US7437171B1,0,0.155
US9760958B2,0,0.16
US6554094B1,0,0.015
US8115592B2,0,0.127
US5596563A,0,0.0
US9744797B2,0,0.046
US7506982B2,0,0.034
US9654938B2,0,0.115
US9398873B2,0,0.18
US8973590B2,0,0.071
US5231944A,0,0.027
US8768295B2,0,0.097
US4861184A,0,0.035
US10083053B2,0,0.067
US9547481B2,0,0.567
US6684125B2,0,0.129
US7388719B2,0,0.023
US10033274B2,0,0.038
US7865826B2,0,0.472
US7383934B2,0,0.076
US9690609B2,0,0.145
US4688666A,0,0.001
US8798795B2,0,0.0
US10045898B2,0,0.015
US9788903B2,0,0.022
US9811621B2,0,0.084
US8246649B2,0,0.016
US7641302B2,0,0.025
US7046279B2,0,0.091
US8943169B2,0,0.135
US9307450B2,0,0.06
5660176,1,0.59
7674966,1,0.665
7732697,1,0.933
7902447,1,0.561
7962530,1,0.822
8214213,0,0.711
8222507,1,0.655
8484022,1,0.582
8515750,1,0.734
8527276,1,0.912
8589164,0,0.69
8596640,0,0.437
8600753,1,0.916
8799124,0,0.272
8805684,1,0.887
8892417,1,1.0
9159329,1,0.827
9263034,1,0.932
9302393,1,0.877
9336782,1,0.707
9390087,1,0.827
9665800,1,0.886
9870797,0,0.73
9972140,1,0.762
9990176,1,0.665
10019525,1,0.764
10185709,1,0.901
10276149,1,0.955
10283163,1,0.83
10298895,1,0.96
10303978,0,0.32
10325599,0,0.686
10346524,1,0.86
10373026,1,0.936
10402726,1,0.521
10453434,1,0.789
10453476,1,0.231
10468014,1,0.592
10489682,1,0.859
10552667,1,0.866
10567314,1,0.575
10586369,1,0.748
10600414,0,0.092
10601740,1,0.692
10602062,1,0.27
10657584,1,0.845
10671838,1,1.0
10692002,1,0.797
10713289,1,0.92
10713821,1,0.895
10719596,0,0.97
10719779,1,0.676
10733374,1,0.781
10789956,1,0.865
10839269,0,0.662
10841666,0,0.861
10860661,1,0.722
10891723,0,0.449
10904212,1,0.391
10908950,0,0.231
10929781,0,0.468
10931999,0,0.392
10943309,0,0.251
10962473,1,0.401
10963748,1,0.307
10963819,1,0.969
10979377,1,0.788
10990848,1,0.847
10991373,0,0.369
10999566,1,0.946
11003865,0,0.796
11073975,1,0.78
11077367,1,0.809
11082369,0,0.659
11087095,1,0.961
11095579,1,0.901
11106903,0,0.534
11115530,1,0.702
11122238,0,0.452
11138781,1,0.383
11146598,0,0.334
11152031,0,0.324
11165735,0,0.389
11170038,1,0.949
11171904,0,0.474
11194973,0,0.669
11223580,0,0.262
11276389,1,0.412
11289082,1,0.603
11301269,0,0.677
11348577,0,0.82
11379747,0,0.546
11416712,1,0.682
11423616,1,0.669
11438457,0,0.473
11455658,1,0.529
11470279,0,0.803
11477142,0,0.711
11488288,1,0.649
11507059,0,0.312
11508045,1,0.591
11537813,1,0.904
11546181,0,0.672
11551652,1,0.694
11551668,1,0.701
11574168,1,0.771
11644961,1,0.878
11657292,1,0.796
11675817,1,0.604
11676044,1,0.654
11710420,1,0.855
11727618,1,0.836
11735178,0,0.691
11736556,0,0.177
11741302,1,0.755
11743378,1,0.562
11749282,0,0.376
11756525,1,0.503
11783824,1,0.845
11790492,1,0.745
11790558,1,0.724
11793725,0,0.238
11817079,1,0.962
11817088,1,0.895
11823235,1,0.588
11829474,0,0.794
11899148,1,0.566
2016164519,0,0.048
2016210663,0,0.421
2016232256,1,0.824
2017018270,0,0.59
2017060523,0,0.215
2017083933,0,0.598
2017084268,1,0.524
2017169822,0,0.923
2017243600,0,0.71
2017256259,1,0.75
2017371506,1,0.64
2018082184,1,0.836
2018268816,1,0.764
2018330818,0,0.405
2018332167,0,0.348
2018336439,1,0.363
2019019304,0,0.352
2019043076,0,0.287
2019057081,1,0.892
2019066658,1,0.413
2019066659,1,0.548
2019095430,1,0.854
2019117088,0,0.062
2019340648,0,0.324
2019385628,1,0.576
2020013395,1,0.56
2020035241,1,0.943
2020099728,0,0.412
2020126557,1,0.34
2020160837,1,0.885
2020167864,0,0.253
2020170542,0,0.111
2020226752,1,0.541
2020227069,1,0.813
2020251105,1,0.684
2020279550,1,0.577
2020312457,1,0.588
2020394258,1,0.96
2021049452,1,0.435
2021065006,1,0.326
2021073476,1,0.631
2021081805,1,0.751
2021110318,1,0.408
2021129325,0,0.335
US9018239B2,0,0.008
US9256249B2,0,0.008
US9261901B2,0,0.013
US8557347B1,0,0.044
US7935130B2,0,0.025
US9392445B2,0,0.151
US9090200B2,0,0.001
US10105730B2,0,0.031
US9080016B2,0,0.048
US9034972B2,0,0.011
US9044242B2,0,0.02
US9205449B1,0,0.003
US10065724B2,0,0.008
US9907993B2,0,0.008
US8997402B2,0,0.001
US9272360B2,0,0.014
US9913041B2,0,0.047
US9833932B1,0,0.028
US8360762B2,0,0.002
US9723883B1,0,0.003
US9949604B2,0,0.001
US9766037B2,0,0.057
US9469027B2,0,0.019
US9109789B2,0,0.0
US9988763B2,0,0.023
US8663950B2,0,0.096
US9267634B2,0,0.012
US9174890B2,0,0.013
US9220693B2,0,0.024
US6143223A,0,0.013
US9518026B2,0,0.097
US9265466B2,0,0.012
US9371955B2,0,0.019
US8510995B2,0,0.001
US6174958A,0,0.066
US8701918B2,0,0.002
US9475746B2,0,0.006
US9305748B2,0,0.012
US6536310B2,0,0.001
US9259078B1,0,0.0
US4958461A,0,0.003
US8613958B2,0,0.051
US6649698B1,0,0.032
US10000143B1,0,0.005
US6032049A,0,0.059
US9397206B2,0,0.001
US9312055B2,0,0.0
US8105392B2,0,0.009
US5184173A,0,0.1
US4774536A,0,0.09
US7476779B2,0,0.05
US10092965B2,0,0.015
US6361755B1,0,0.031
US9890602B2,0,0.001
US9038707B2,0,0.002
US10039696B2,0,0.029
US5298757A,0,0.013
US8416578B2,0,0.009
US4903062A,0,0.076
US10003434B2,0,0.161
US9066504B2,0,0.0
US8877588B2,0,0.017
US7445053B2,0,0.001
US9144145B2,0,0.029
US8096608B2,0,0.01
US6631582B2,0,0.021
US9680136B2,0,0.005
US5050813A,0,0.003
US9630757B1,0,0.003
US6408447B1,0,0.003
US7850137B2,0,0.015
US7509872B2,0,0.15
US9103499B2,0,0.002
US5875916A,0,0.002
US5328803A,0,0.014
US9280912B2,0,0.003
US5667263A,0,0.001
US9250025B2,0,0.0
US8011924B2,0,0.003
US9803131B2,0,0.008
US4787703A,0,0.017
US9733487B2,0,0.0
US10039508B2,0,0.014
US9834693B2,0,0.026
US9821958B2,0,0.007
US10058346B2,0,0.005
US5170861A,0,0.003
US9133036B2,0,0.01
US7878085B2,0,0.001
US6860503B2,0,0.001
US9340967B2,0,0.091
US9302389B2,0,0.002
US6569717B1,0,0.004
US9308184B2,0,0.024
US9732906B2,0,0.011
US9783349B2,0,0.003
US9528641B2,0,0.0
US7766153B2,0,0.003
US9399247B2,0,0.001
US9700999B2,0,0.001
US9709302B2,0,0.014
US9468137B1,0,0.008
US9332744B2,0,0.0
US9045938B2,0,0.002
US9556589B2,0,0.008
US9920250B1,0,0.005
US10115408B2,0,0.138
US10130147B2,0,0.008
US9018285B2,0,0.02
US7541516B2,0,0.035
US7503105B2,0,0.008
US4789775A,0,0.001
US8945148B2,0,0.02
US9166464B2,0,0.004
US10134502B2,0,0.007
US9719320B2,0,0.0
US9228479B2,0,0.003
US8993712B2,0,0.008
US9758747B2,0,0.02
US9809399B1,0,0.011
US4599436A,0,0.013
US7798235B2,0,0.001
US9958185B2,0,0.002
US4757162A,0,0.005
US9559461B1,0,0.027
US4594719A,0,0.023
US6216409A,0,0.009
US9550153B2,0,0.001
US9765474B1,0,0.01
US9605790B1,0,0.01
US9581092B2,0,0.034
US6060718A,0,0.007
US5415034A,0,0.02
US10023627B2,0,0.031
US9397468B2,0,0.026
US10039523B2,0,0.04
US9669279B2,0,0.001
US9739917B2,0,0.02
US9563192B2,0,0.16
US9677880B2,0,0.045
US10031764B2,0,0.216
US9402364B2,0,0.029
US9346614B2,0,0.001
US9010693B1,0,0.069
US7141930B2,0,0.0
US8076650B2,0,0.022
US5611101A,0,0.001
US9627934B2,0,0.013
US9950427B2,0,0.031
US9481272B2,0,0.003
US7344247B2,0,0.069
US10018431B2,0,0.003
US9302598B2,0,0.004
US9082590B2,0,0.032
US4771975A,0,0.002
US7592270B2,0,0.009
US9397464B2,0,0.033
US9885255B2,0,0.0
US7008839B2,0,0.008
US8586961B2,0,0.074
US8033278B2,0,0.005
US5618757A,0,0.01
US7867261B2,0,0.001
US9545051B2,0,0.003
US5335675A,0,0.018
US5955200A,0,0.02
US4954107A,0,0.0
US5899569A,0,0.032
US7364295B2,0,0.033
US9169699B2,0,0.004
US5499684A,0,0.005
US8259626B2,0,0.141
US8028939B2,0,0.042
US5580649A,0,0.017
US4963416A,0,0.008
US6108580A,0,0.028
US10135323B2,0,0.013
US9623972B2,0,0.002
US10129809B2,0,0.044
US10092337B2,0,0.044
US8082086B2,0,0.037
US9631691B2,0,0.001
US8955951B2,0,0.0
US9289855B2,0,0.007
US9322342B2,0,0.013
US9271720B2,0,0.01
US7445942B2,0,0.025
US9863367B2,0,0.009
US9891993B2,0,0.117
US9083023B2,0,0.006
US9272718B2,0,0.005
US9338454B2,0,0.174
US9235946B2,0,0.105
US9653354B2,0,0.004
US9745611B2,0,0.103
US4908650A,0,0.059
US10039548B2,0,0.01
US6442260B1,0,0.056
US9464154B2,0,0.007
US4771543A,0,0.045
US7336447B2,0,0.0
US5139073A,0,0.01
US4771627A,0,0.001
US5801387A,0,0.014
US7891437B2,0,0.052
US10132214B2,0,0.012
US7534782B2,0,0.038
US9743933B2,0,0.0
US9997175B1,0,0.001
US9370400B2,0,0.014
US8975455B2,0,0.008
US9085856B2,0,0.0
US9903702B2,0,0.0
US10067302B2,0,0.013
US9273485B2,0,0.007
US10087879B2,0,0.008
US9524908B2,0,0.009
US9300179B2,0,0.0
US9561691B2,0,0.012
US9463732B2,0,0.002
US9027548B2,0,0.003
US7562475B2,0,0.003
US9231324B2,0,0.004
US9194038B2,0,0.015
US9296627B1,0,0.011
US9129073B2,0,0.035
US4926203A,0,0.032
US9074471B2,0,0.003
US7761215B2,0,0.005
US9788770B1,0,0.032
US7940920B2,0,0.041
US9682117B2,0,0.089
US10114322B2,0,0.002
US9070776B2,0,0.007
US9846319B2,0,0.047
US8776894B2,0,0.001
US9690650B2,0,0.163
US9186166B2,0,0.001
US9347621B2,0,0.009
US7759547B2,0,0.019
US9019224B2,0,0.082
US5006010A,0,0.013
US9989191B2,0,0.004
US9656386B2,0,0.003
US9681740B2,0,0.004
US9146512B2,0,0.161
US9057830B2,0,0.021
US9193655B2,0,0.011
US9274770B2,0,0.19
US9056274B2,0,0.009
US9302291B2,0,0.011
US9255354B2,0,0.005
US9081507B2,0,0.17
US6340794B1,0,0.011
US9950423B2,0,0.0
US9867496B2,0,0.013
US4946592A,0,0.002
US9920390B2,0,0.009
US9055913B2,0,0.034
US9567060B2,0,0.013
US7773495B2,0,0.163
US9329404B1,0,0.017
US7738480B2,0,0.114
US9810649B2,0,0.018
US8009507B2,0,0.061
US8571474B2,0,0.048
US9036667B2,0,0.007
US9525413B2,0,0.038
US7782395B2,0,0.009
US4572107A,0,0.012
US9846378B2,0,0.021
US6404763B1,0,0.045
US10004562B2,0,0.03
US9114682B1,0,0.02
US4904180A,0,0.013
US10138231B2,0,0.041
US7344017B1,0,0.006
US9517987B1,0,0.008
US5395031A,0,0.0
US7976077B2,0,0.0
US9879575B2,0,0.001
US9658612B2,0,0.005
US9532688B1,0,0.008
US6050652A,0,0.008
US8346757B1,0,0.348
US9530805B2,0,0.013
US9388400B2,0,0.044
US9875228B1,0,0.425
US7877460B1,0,0.31
US6986591B2,0,0.07
US9280041B2,0,0.01
US9324868B2,0,0.007
US7365788B2,0,0.016
US9831150B2,0,0.001
US7500329B2,0,0.002
US9757842B2,0,0.0
US9789407B1,0,0.172
US9207657B2,0,0.002
US9861811B2,0,0.041
US7778265B2,0,0.113
US9566193B2,0,0.031
US9802906B1,0,0.042
US10133744B2,0,0.148
US10022122B2,0,0.007
US9585894B2,0,0.045
US9605920B2,0,0.013
US8058912B2,0,0.03
US9384943B2,0,0.011
US6015629A,0,0.003
US10064528B1,0,0.037
US9556440B2,0,0.145
US9327397B1,0,0.015
US8639871B2,0,0.135
US9790935B2,0,0.003
US9346210B2,0,0.029
US5367351A,0,0.019
US10064596B2,0,0.207
US10005957B2,0,0.032
US9952977B2,0,0.125
US9411240B2,0,0.079
US9861329B2,0,0.048
US9218842B2,0,0.248
US9740129B2,0,0.017
US9680271B2,0,0.018
US9934352B2,0,0.105
US8649904B2,0,0.028
US9803556B2,0,0.004
US9455195B2,0,0.014
US9808927B2,0,0.027
US7688963B1,0,0.051
US9599443B2,0,0.001
US9451983B2,0,0.007
US7939956B1,0,0.023
US9094243B2,0,0.241
US7649563B2,0,0.131
US9844886B2,0,0.006
US9344337B2,0,0.102
US9950881B2,0,0.007
US4902886A,0,0.041
US4517507A,0,0.043
US8972067B2,0,0.094
US9003955B1,0,0.013
US9775180B2,0,0.068
US5432721A,0,0.397
US8937642B2,0,0.684
US8010126B2,0,0.066
US9215968B2,0,0.006
US9849505B2,0,0.002
US9090431B2,0,0.022
US9138857B2,0,0.003
US9124484B2,0,0.08
US8645471B2,0,0.298
US8988338B2,0,0.149
US9704593B2,0,0.02
US7593559B2,0,0.323
US8908562B2,0,0.058
US8010143B2,0,0.165
US8972590B2,0,0.167
US9747659B2,0,0.136
US7778412B2,0,0.128
US8255549B2,0,0.139
US8928988B1,0,0.091
US5986819A,0,0.009
US9059862B2,0,0.026
US9366409B2,0,0.023
US5274416A,0,0.097
US9655208B1,0,0.104
US6948104B2,0,0.13
US9592096B2,0,0.019
US9243798B2,0,0.001
US9882198B2,0,0.03
US8686646B2,0,0.044
US9424024B2,0,0.078
US9305071B1,0,0.206
US9975258B2,0,0.0
US9514503B2,0,0.572
US10057411B2,0,0.054
US9305178B2,0,0.152
US9885314B2,0,0.0
US6188757A,0,0.182
US9308653B2,0,0.051
US9958854B2,0,0.031
US4795882A,0,0.013
US9568291B2,0,0.008
US9743743B2,0,0.012
US9465386B2,0,0.009
US9265064B2,0,0.111
US8104486B2,0,0.008
US8821109B2,0,0.002
US6831286B2,0,0.02
US9975256B1,0,0.007
US8812856B2,0,0.348
US5032855A,0,0.231
US5652646A,0,0.066
US5706051A,0,0.021
US10102725B2,0,0.13
US9020383B2,0,0.005
US9410179B2,0,0.029
US9916577B1,0,0.111
US7190981B2,0,0.075
US7755630B2,0,0.103
US9065465B2,0,0.057
US6623369B1,0,0.066
US6038694A,0,0.162
US9846925B2,0,0.122
US10009081B2,0,0.163
US6101336A,0,0.097
US5157238A,0,0.034
US8699663B2,0,0.107
US7619229B2,0,0.027
US10010988B2,0,0.002
US8777410B2,0,0.046
US9789525B2,0,0.046
US9605600B2,0,0.019
US9179159B2,0,0.262
US9485133B2,0,0.077
US9664741B2,0,0.098
US9077274B2,0,0.008
US6061370A,0,0.058
US9317260B2,0,0.297
US7154979B2,0,0.078
US9467943B2,0,0.071
US9374017B2,0,0.048
US9463321B2,0,0.071
US9723806B2,0,0.001
US10057915B2,0,0.115
US8943460B2,0,0.009
US7755839B2,0,0.054
US9804007B2,0,0.026
